Identifier,Database source,Country,ISO,Reg,Inc,Calendar year (nearest),Problem 1: Data Not Credible,Problem 2: Cannot Exclude Resource Revenue Tax Categories,Problem 3: Data is of Questionable Analytical Comparability,Problem 4: Cannot Exclude Resource Revenue from Sub-Components of Total Tax Revenue,"Treat with Caution 1: Un-excluded Resource Revenue are Marginal, but Non-Negligible",Treat With Caution 2: Data of somewhat questionable quality,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Total Non-Resource Revenue excluding grants including social contributions,Taxes including social contributions,Taxes excluding social contributions,Resource taxes,Non-Resource tax including social contributions,Non-resource tax excluding social contributions,Direct taxes including social contributions and resource revenue,"Direct taxes including social contributions, excluding resource revenue","Direct taxes excluding social security, including resource revenue",Direct taxes excluding social contributions and resource revenue,"Taxes on income, profits, & capital gains ","Resource Component of Taxes on income, profits, and capital gains","Non-resource component of taxes on income, profits, and capital gains",Individuals ,Corporations and other enterprises ,Resource Component of Corporations and other enterprises,Non-resource component of Corporations and other enterprises,Taxes on payroll and workforce,Taxes on property,Indirect,Resource Component of Indirect,Non-Resource Component of Indirect Tax,"Taxes on goods and services,                Total","Taxes on goods and services, of which Taxes on Sales","Taxes on goods and services, of which Excises","Taxes on international trade and transactions, Total",Taxes on international trade and transactions Of which Import,Taxes on international trade and transactions Of which Export,Other taxes,Consolidated Non-Tax Revenue,Non-Resource Component of Non-Tax,Resources Component of Non-Tax,Social contributions,Grants,,TotRev,TotTax,TotNonTax,Direct,Income,Indiv,Corp,Indirect,GS,Trade,Prob1,Prob2,Prob3,Prob4,twc1,twc2
LTU2004,IMF Country Report,Lithuania,LTU,2,4,2004,,,,,,,,,0.316917991973316,0.225517350962429,,,0.288107265430287,0.1967066244194,0,0.288107265430287,0.1967066244194,0.177832820639973,0.177832820639973,0.0864321796290861,0.0864321796290861,0.0864321796290861,0,0.0864321796290861,0.0675583758496585,0.0188738037794276,0,0.0188738037794276,,,0.110274444790314,0,0.110274444790314,0.104321815339275,0.0635899562156325,0.0298107682908033,,,,0.00596850312957509,0.0198738455272022,,,0.0914006410108866,0.00893688101582653,,0.225517350962429,0.1967066244194,0.0288107265430287,0.0864321796290861,0.0864321796290861,0.0675583758496585,0.0188738037794276,0.110274444790314,0.104321815339275,,,,,,,
LTU2005,IMF Country Report,Lithuania,LTU,2,4,2005,,,,,,,,,0.328458049604748,0.239952133879286,,,0.287147001862105,0.198641086136642,0,0.287147001862105,0.198641086136642,0.177992468157621,0.177992468157621,0.0894865524321586,0.0894865524321586,0.0894865524321586,0,0.0894865524321586,0.0678572977464416,0.020648617979021,0,0.020648617979021,,,0.109154533704484,0,0.109154533704484,0.106212623584396,0.0698185711598336,0.0295019719084875,,,,0.00393635861138527,0.0314632453218795,,,0.0885059157254626,0.00983399063616251,,0.239952133879286,0.198641086136642,0.0413110477426434,0.0894865524321586,0.0894865524321586,0.0678572977464416,0.020648617979021,0.109154533704484,0.106212623584396,,,,,,,
LTU2006,IMF Country Report,Lithuania,LTU,2,4,2006,,,,,,,,,0.336236432462243,0.243718546171532,,,0.300430808936747,0.207912922646036,0,0.300430808936747,0.207912922646036,0.189012840160933,0.189012840160933,0.0964949538702214,0.0964949538702214,0.0964949538702214,0,0.0964949538702214,0.0686434655037449,0.0278514883664766,0,0.0278514883664766,,,0.111417968775814,0,0.111417968775814,0.108426156608751,0.0756003299404101,0.0298460298111854,,,,0.00397706757950981,0.0218798793422579,,,0.0925178862907116,0.0129284734608839,,0.243718546171532,0.207912922646036,0.0358056235254962,0.0964949538702214,0.0964949538702214,0.0686434655037449,0.0278514883664766,0.111417968775814,0.108426156608751,,,,,,,
LTU2007,IMF Country Report,Lithuania,LTU,2,4,2007,,,,,,,0.336090281407838,0.247588186915376,0.32117533038884,0.232673235896377,,,0.295326107845778,0.206824013353315,0,0.295326107845778,0.206824013353315,0.179977101519118,0.179977101519118,0.0914850846962626,0.0914850846962626,0.0914850846962626,0,0.0914850846962626,0.0656257844835935,0.0258492225430616,0,0.0258492225430616,,,0.114351317035524,0,0.114351317035524,,0.0795531238810638,0.0288322127468613,,,,,0.0268469118341973,,,0.0885020944924629,0.0149149510189985,,0.232673235896377,0.206824013353315,0.0258492225430616,0.0914850846962626,0.0914850846962626,0.0656257844835935,0.0258492225430616,0.114351317035524,,,,,,,,
LTU2008,IMF Country Report,Lithuania,LTU,2,4,2008,,,,,,,0.339769053183815,0.246381035620577,0.328841618675602,0.235453601112365,,,0.301027143104003,0.207639125540765,0,0.301027143104003,0.207639125540765,0.186776035126475,0.186776035126475,0.0933880175632375,0.0933880175632375,0.0933880175632375,0,0.0933880175632375,0.065573541991638,0.0278144755715995,0,0.0278144755715995,,,0.114251107977528,0,0.114251107977528,,0.0784845337041215,0.0298069677182319,,,,,0.0278144755715995,,,0.0933880175632375,0.0109274345082127,,0.235453601112365,0.207639125540765,0.0278144755715995,0.0933880175632375,0.0933880175632375,0.065573541991638,0.0278144755715995,0.114251107977528,,,,,,,,
LTU2009,IMF Country Report,Lithuania,LTU,2,4,2009,,,,,,,0.342564140454883,0.22171539588232,0.326580638992355,0.205731894419791,,,0.294624501805886,0.173775757233322,0,0.294624501805886,0.173775757233322,0.180762427145223,0.180762427145223,0.0599245483112469,0.0599245483112469,0.0599245483112469,0,0.0599245483112469,0.0409421029985092,0.01897157957415,0,0.01897157957415,,,0.113851208922075,0,0.113851208922075,,0.0719094579734963,0.0349550810366784,,,,0.00698666991190059,0.0319561371864691,,,0.120848744572564,0.0169831494125982,,0.205731894419791,0.173775757233322,0.0319561371864691,0.0599245483112469,0.0599245483112469,0.0409421029985092,0.01897157957415,0.113851208922075,,,,,,,,
LTU2010,IMF Country Report,Lithuania,LTU,2,4,2010,,,,,,,0.335873155232242,0.229545549563109,0.31003595468038,0.203708349011246,,,0.270287219365358,0.163959613696225,0,0.270287219365358,0.163959613696225,0.153026882394749,0.153026882394749,0.0466992767256156,0.0466992767256156,0.0466992767256156,0,0.0466992767256156,0.0357769973661106,0.00993979681424809,0,0.00993979681424809,,,0.117260336970609,0,0.117260336970609,,0.0775116016555876,0.0317948074752289,,,,0.00795392783979263,0.0387558008277938,,,0.106327605669133,0.0268301350390903,,0.203708349011246,0.163959613696225,0.0397487353150215,0.0466992767256156,0.0466992767256156,0.0357769973661106,0.00993979681424809,0.117260336970609,,,,,,,,
LTU2011,IMF Country Report,Lithuania,LTU,2,4,2011,,,,,,,0.331998982163539,0.215999191718104,0.299998877386256,0.18399931146357,,,0.274999204815265,0.158999405014716,0,0.274998970937401,0.158999526631205,0.159999588374961,0.15999940127267,0.0439998166397551,0.0439998353499842,0.0429998484471445,0,0.0429998484471445,0.0349999158039692,0.00799997006363349,0,0.00799997006363349,,,0.114999569664731,0,0.114999569664731,0.107999184234013,0.0779996706999684,0.0299998877386256,,,,0.00799997006363349,0.024999859673282,,,0.11599967818406,0.0319999176749921,,0.18399931146357,0.158999526631205,0.0249997848323657,0.0439998353499842,0.0429998484471445,0.0349999158039692,0.00799997006363349,0.114999569664731,0.107999184234013,,,,,,,
LTU2012,IMF Country Report,Lithuania,LTU,2,4,2012,,,,,,,0.327000179364627,0.214000376314022,0.299000525784544,0.186000327076673,,,0.273000875721415,0.160000281356278,0,0.273000480064149,0.160000281356278,0.162000548644742,0.162000284873231,0.0490001301272786,0.0490000861653601,0.0480000844068834,0,0.0480000844068834,0.0350000175847674,0.013000066822116,0,0.013000066822116,,,0.111000195190918,0,0.111000195190918,0.103999831186233,0.0750001758476737,0.0290000949577438,,,,0.00600001055086042,0.0270000035169535,,,0.113000594365137,0.0280000492373486,,0.186000327076673,0.160000281356278,0.0260000457203952,0.0490000861653601,0.0480000844068834,0.0350000175847674,0.013000066822116,0.111000195190918,0.103999831186233,,,,,,,
LTU2013,IMF Country Report,Lithuania,LTU,2,4,2013,,,,,,,0.330000112999978,0.211999911274091,0.302999873188914,0.184999922574089,,,0.278000034318512,0.15999993303705,0,0.277999883651875,0.159999598222301,0.167999996651853,0.167999929688903,0.0499999790740782,0.0499999790740782,0.0499999790740782,0,0.0499999790740782,0.0359999514518614,0.0140000276222168,0,0.0140000276222168,,,0.109999953962972,0,0.109999953962972,0.104000157362932,0.0749999267592736,0.0289999794925966,,,,0.00599999748888938,0.0249999476851955,,,0.117999599059338,0.026999963588896,,0.184999922574089,0.159999598222301,0.0250003243517882,0.0499999790740782,0.0499999790740782,0.0359999514518614,0.0140000276222168,0.109999953962972,0.104000157362932,,,,,,,
LUX1970,OECD Tax Statistics,Luxembourg,LUX,2,4,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1971,OECD Tax Statistics,Luxembourg,LUX,2,4,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1972,OECD Tax Statistics,Luxembourg,LUX,2,4,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1973,OECD Tax Statistics,Luxembourg,LUX,2,4,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1974,OECD Tax Statistics,Luxembourg,LUX,2,4,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1975,OECD Tax Statistics,Luxembourg,LUX,2,4,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1976,OECD Tax Statistics,Luxembourg,LUX,2,4,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1977,OECD Tax Statistics,Luxembourg,LUX,2,4,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1978,OECD Tax Statistics,Luxembourg,LUX,2,4,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1979,OECD Tax Statistics,Luxembourg,LUX,2,4,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX1980,OECD Tax Statistics,Luxembourg,LUX,2,4,1980,,,,,,,,,,,,,0.329354108858058,0.234725933831377,0,0.329354108858058,0.234725933831377,0.257693062966916,0.257693062966916,0.163064887940235,0.163064887940235,0.142286446104589,0,0.142286446104589,0.0889135538954109,0.0533728922091782,0,0.0533728922091782,0.00211654215581644,0.0186618996798292,0.0716612593383138,0,0.0716612593383138,0.070647598719317,0.0344896478121665,0.0285564567769477,0.0010051227321238,0.0010051227321238,0,0.00000853788687299893,,,,0.0946281750266809,,,,0.234725933831377,,0.163064887940235,0.142286446104589,0.0889135538954109,0.0533728922091782,0.0716612593383138,0.070647598719317,0.0010051227321238,,,,,,
LUX1981,OECD Tax Statistics,Luxembourg,LUX,2,4,1981,,,,,,,,,,,,,0.330198006254887,0.236482017200938,0,0.330198006254887,0.236482017200938,0.251904417513683,0.251904417513683,0.158188428459734,0.158188428459734,0.137256841282252,0,0.137256841282252,0.0882320172009382,0.0490248240813135,0,0.0490248240813135,0.00212724784988272,0.0188043393275997,0.0782939796716185,0,0.0782939796716185,0.0772396403440188,0.0337771696637998,0.0342503909304144,0.00101817826426896,0.00101817826426896,0,0.0000361610633307271,,,,0.0937159890539484,,,,0.236482017200938,,0.158188428459734,0.137256841282252,0.0882320172009382,0.0490248240813135,0.0782939796716185,0.0772396403440188,0.00101817826426896,,,,,,
LUX1982,OECD Tax Statistics,Luxembourg,LUX,2,4,1982,,,,,,,,,,,,,0.378567253725566,0.272252177278885,0,0.378567253725566,0.272252177278885,0.281978904586801,0.281978904586801,0.17566382814012,0.17566382814012,0.151693826204761,0,0.151693826204761,0.0975391910199342,0.0541546351848268,0,0.0541546351848268,0.00227404683568802,0.021695955099671,0.0965885426746661,0,0.0965885426746661,0.09534894522934,0.0404335204180375,0.0439897425972518,0.00119992258563964,0.00119992258563964,0,0.0000396748596864718,,,,0.106315076446681,,,,0.272252177278885,,0.17566382814012,0.151693826204761,0.0975391910199342,0.0541546351848268,0.0965885426746661,0.09534894522934,0.00119992258563964,,,,,,
LUX1983,OECD Tax Statistics,Luxembourg,LUX,2,4,1983,,,,,,,,,,,,,0.399177867698804,0.295316326530612,0,0.399177867698804,0.295316326530612,0.299300140745954,0.299300140745954,0.195438599577762,0.195438599577762,0.169475897255454,0,0.169475897255454,0.103698451794511,0.065777445460943,0,0.065777445460943,0.00212825475017593,0.0238344475721323,0.0998777269528501,0,0.0998777269528501,0.0988186136523575,0.0415323715693174,0.0450675580577058,0.00102568613652358,0.00102568613652358,0,0.0000334271639690359,,,,0.103861541168191,,,,0.295316326530612,,0.195438599577762,0.169475897255454,0.103698451794511,0.065777445460943,0.0998777269528501,0.0988186136523575,0.00102568613652358,,,,,,
LUX1984,OECD Tax Statistics,Luxembourg,LUX,2,4,1984,,,,,,,,,,,,,0.384062678514757,0.280996509044748,0,0.384062678514757,0.280996509044748,0.286792446842272,0.286792446842272,0.183726277372263,0.183726277372263,0.159481751824818,0,0.159481751824818,0.10202570612504,0.0574560456997779,0,0.0574560456997779,0.00209663598857506,0.0221478895588702,0.0972702316724849,0,0.0972702316724849,0.096118533798794,0.043437480165027,0.0412086639162171,0.00110742621390035,0.00110742621390035,0,0.0000442716597905427,,,,0.10306616947001,,,,0.280996509044748,,0.183726277372263,0.159481751824818,0.10202570612504,0.0574560456997779,0.0972702316724849,0.096118533798794,0.00110742621390035,,,,,,
LUX1985,OECD Tax Statistics,Luxembourg,LUX,2,4,1985,,,,,,,,,,,,,0.39464650396766,0.291342266806408,0,0.39464650396766,0.291342266806408,0.297668064081449,0.297668064081449,0.194363826920198,0.194363826920198,0.170305734391376,0,0.170305734391376,0.100615511304087,0.0696902230872885,0,0.0696902230872885,0.00211558616559365,0.021942506363228,0.0969782901631981,0,0.0969782901631981,0.0959195987423267,0.0436897739182512,0.040615361581075,0.0010188650995658,0.0010188650995658,0,0.0000398263213055847,,,,0.103304237161252,,,,0.291342266806408,,0.194363826920198,0.170305734391376,0.100615511304087,0.0696902230872885,0.0969782901631981,0.0959195987423267,0.0010188650995658,,,,,,
LUX1986,OECD Tax Statistics,Luxembourg,LUX,2,4,1986,,,,,,,,,,,,,0.374206539509537,0.273893732970027,0,0.374206539509537,0.273893732970027,0.281486239782016,0.281486239782016,0.181173433242507,0.181173433242507,0.156333651226158,0,0.156333651226158,0.0959734332425068,0.0603602179836512,0,0.0603602179836512,0.00206689373297003,0.0227728882833787,0.0927202997275204,0,0.0927202997275204,0.0916717983651226,0.0397211171662125,0.0377769754768392,0.00100177111716621,0.00100177111716621,0,0.0000467302452316076,,,,0.10031280653951,,,,0.273893732970027,,0.181173433242507,0.156333651226158,0.0959734332425068,0.0603602179836512,0.0927202997275204,0.0916717983651226,0.00100177111716621,,,,,,
LUX1987,OECD Tax Statistics,Luxembourg,LUX,2,4,1987,,,,,,,,,,,,,0.376263523248199,0.272777472167649,0,0.376263523248199,0.272777472167649,0.283062213490504,0.283062213490504,0.179576162409954,0.179576162409954,0.154111984282908,0,0.154111984282908,0.0918822527832351,0.062229862475442,0,0.062229862475442,0,0.0254641781270465,0.0932013097576948,0,0.0932013097576948,0.0921043876882777,0.0417989521938441,0.0363428945645056,0.00106090373280943,0.00106090373280943,0,0.0000360183366077276,,,,0.10348605108055,,,,0.272777472167649,,0.179576162409954,0.154111984282908,0.0918822527832351,0.062229862475442,0.0932013097576948,0.0921043876882777,0.00106090373280943,,,,,,
LUX1988,OECD Tax Statistics,Luxembourg,LUX,2,4,1988,,,,,,,,,,,,,0.36255962871578,0.263618963694043,0,0.36255962871578,0.263618963694043,0.272404417812243,0.272404417812243,0.173463752790506,0.173463752790506,0.145462695335448,0,0.145462695335448,0.085052872752908,0.0604099400775467,0,0.0604099400775467,0,0.0280010574550582,0.0901552109035366,0,0.0901552109035366,0.0883589472447421,0.0420563976031019,0.0342380448830925,0.00109223358007285,0.00109223358007285,0,0.000704030078721654,,,,0.0989406650217366,,,,0.263618963694043,,0.173463752790506,0.145462695335448,0.085052872752908,0.0604099400775467,0.0901552109035366,0.0883589472447421,0.00109223358007285,,,,,,
LUX1989,OECD Tax Statistics,Luxembourg,LUX,2,4,1989,,,,,,,,,,,,,0.354292901234568,0.2588829218107,0,0.354292901234568,0.2588829218107,0.265639300411523,0.265639300411523,0.170229320987654,0.170229320987654,0.1403579218107,0,0.1403579218107,0.0800601851851852,0.0602977366255144,0,0.0602977366255144,0,0.0298713991769547,0.0886537037037037,0,0.0886537037037037,0.0869253086419753,0.0414995884773663,0.0337022633744856,0.00114609053497942,0.00114609053497942,0,0.000582304526748971,,,,0.0954099794238683,,,,0.2588829218107,,0.170229320987654,0.1403579218107,0.0800601851851852,0.0602977366255144,0.0886537037037037,0.0869253086419753,0.00114609053497942,,,,,,
LUX1990,OECD Tax Statistics,Luxembourg,LUX,2,4,1990,,,,,,,,,0.420394473558838,0.324074130538352,,,0.356602191519771,0.260281848499285,0,0.356602191519771,0.260281848499285,0.266303287279657,0.266303287279657,0.169982944259171,0.169982944259171,0.140330443068128,0,0.140330443068128,0.0838977608384945,0.0564326822296332,0,0.0564326822296332,0,0.0296525011910434,0.0902989995235827,0,0.0902989995235827,0.0884171510242973,0.0422214387803716,0.0346343973320629,0.00109394949976179,0.00109394949976179,0,0.000787898999523583,0.0637922820390662,,,0.0963203430204859,,,0.324074130538352,0.260281848499285,0.0637922820390662,0.169982944259171,0.140330443068128,0.0838977608384945,0.0564326822296332,0.0902989995235827,0.0884171510242973,0.00109394949976179,,,,,,
LUX1991,OECD Tax Statistics,Luxembourg,LUX,2,4,1991,,,,,,,,,0.390713178294574,0.294932127476314,,,0.333978122308355,0.238197071490095,0,0.333978122308355,0.238197071490095,0.247047803617571,0.247047803617571,0.151266752799311,0.151266752799311,0.125691214470284,0,0.125691214470284,0.0741992248062015,0.051492075796727,0,0.051492075796727,0,0.0255755383290267,0.0869302325581395,0,0.0869302325581395,0.0842378122308355,0.0398460809646856,0.0325426356589147,0.0018099052540913,0.0018099052540913,0,0.000882515073212748,0.0567350559862188,,,0.0957810508182601,,,0.294932127476314,0.238197071490095,0.0567350559862188,0.151266752799311,0.125691214470284,0.0741992248062015,0.051492075796727,0.0869302325581395,0.0842378122308355,0.0018099052540913,,,,,,
LUX1992,OECD Tax Statistics,Luxembourg,LUX,2,4,1992,,,,,,,,,0.398341216767248,0.297255178600555,,,0.340752242701028,0.239666204534334,0,0.340752242701028,0.239666204534334,0.246820257706736,0.246820257706736,0.145734219540042,0.145734219540042,0.118505708693525,0,0.118505708693525,0.0748085141086283,0.0436971945848964,0,0.0436971945848964,0,0.0272285108465177,0.0939319034415267,0,0.0939319034415267,0.0920455064426684,0.0405407763823194,0.0393069646061001,0.00131585385744577,0.00131585385744577,0,0.000570543141412494,0.0575889740662208,,,0.101086038166694,,,0.297255178600555,0.239666204534334,0.0575889740662208,0.145734219540042,0.118505708693525,0.0748085141086283,0.0436971945848964,0.0939319034415267,0.0920455064426684,0.00131585385744577,,,,,,
LUX1993,OECD Tax Statistics,Luxembourg,LUX,2,4,1993,,,,,,,,,0.412261447562777,0.312213810930576,,,0.365367577548006,0.265319940915805,0,0.365367577548006,0.265319940915805,0.263551107828656,0.263551107828656,0.163503471196455,0.163503471196455,0.134782496307238,0,0.134782496307238,0.0754612259970458,0.0593211964549483,0,0.0593211964549483,0,0.0287209748892171,0.101816395864106,0,0.101816395864106,0.100008050221566,0.044330576070901,0.0443470457902511,0.0013142540620384,0.0013142540620384,0,0.000494091580502216,0.046893870014771,,,0.100047636632201,,,0.312213810930576,0.265319940915805,0.0468938700147711,0.163503471196455,0.134782496307238,0.0754612259970458,0.0593211964549483,0.101816395864106,0.100008050221566,0.0013142540620384,,,,,,
LUX1994,OECD Tax Statistics,Luxembourg,LUX,2,4,1994,,,,,,,,,0.414212985228444,0.317137890759189,,,0.367752593610443,0.270677499141189,0,0.367752593610443,0.270677499141189,0.263574854002061,0.263574854002061,0.166499759532807,0.166499759532807,0.138607969769839,0,0.138607969769839,0.078924836825833,0.0596832016489179,0,0.0596832016489179,0,0.0278917897629681,0.10417767090347,0,0.10417767090347,0.102355960151151,0.0452493301271041,0.0474642390930952,0.00135678461009962,0.00135678461009962,0,0.000464926142219169,0.0464603916180007,,,0.0970750944692546,,,0.317137890759189,0.270677499141189,0.0464603916180007,0.166499759532807,0.138607969769839,0.078924836825833,0.0596832016489179,0.10417767090347,0.102355960151151,0.00135678461009962,,,,,,
LUX1995,OECD Tax Statistics,Luxembourg,LUX,2,4,1995,,,,,,,,,0.430434207042626,0.332250728091078,,,0.370988284352661,0.272804805401112,0,0.370988284352661,0.272804805401112,0.270124966904951,0.270124966904951,0.171941487953402,0.171941487953402,0.1458863516018,0,0.1458863516018,0.0803476965845909,0.0655386550172094,0,0.0655386550172094,0,0.0260551363516018,0.100863383637808,0,0.100863383637808,0.0989342732327244,0.0451213264495631,0.0433105639396346,0.00145955785014562,0.00145955785014562,0,0.000469552554937781,0.0594459226899656,,,0.0981834789515488,,,0.332250728091078,0.272804805401112,0.0594459226899656,0.171941487953402,0.1458863516018,0.0803476965845909,0.0655386550172094,0.100863383637808,0.0989342732327244,0.00145955785014562,,,,,,
LUX1996,OECD Tax Statistics,Luxembourg,LUX,2,4,1996,,,,,,,,,0.430990819879709,0.332608990186768,,,0.375694080405191,0.277312250712251,0,0.375694080405191,0.277312250712251,0.276168281101614,0.276168281101614,0.177786451408674,0.177786451408674,0.149296296296296,0,0.149296296296296,0.0814434314656537,0.0678528648306426,0,0.0678528648306426,0,0.0284901551123773,0.0995257993035771,0,0.0995257993035771,0.0978621082621083,0.0465861348528015,0.0422871794871795,0.00120892687559354,0.00120892687559354,0,0.000454764165875277,0.0552967394745173,,,0.0983818296929408,,,0.332608990186768,0.277312250712251,0.0552967394745173,0.177786451408674,0.149296296296296,0.0814434314656537,0.0678528648306426,0.0995257993035771,0.0978621082621083,0.00120892687559354,,,,,,
